@relation some_pulsars
@attribute Period numeric
@attribute Profile_Mean numeric
@attribute Profile_Sdtdev numeric
@attribute Profile_Skewness numeric
@attribute Profile_Kurtosis numeric
@attribute DM_SNR_Mean numeric
@attribute DM_SNR_Stddev numeric
@attribute DM_SNR_Skewness numeric
@attribute DM_SNR_Kurtosis numeric
@attribute class {0,1}
@data
436.996630696,116.39,54.277,0.046429,2.7604,1.0212,0.1644,-2.1722,16.183,0
662.45959566,108.87,51.733,0.25715,2.9913,1.2395,0.23074,-1.4011,9.9009,0
1065.25763653,130.46,52.209,-0.28913,2.963,1.2096,0.23721,-0.83155,8.3938,0
533.13172219,143.96,51.207,-0.20354,2.9468,1.0814,0.16725,-2.5321,18.818,0
247.683314601,120.71,47.68,0.073796,3.5226,1.0206,0.14559,-3.2571,25.266,0
215.554158058,129.42,56.513,0.009974,2.4979,1.0107,0.15968,-2.1258,17.594,0
267.756268434,106.58,51.61,0.14892,2.7761,1.179,0.2038,-1.7397,12.343,0
749.937107696,141.4,51.074,-0.31829,3.0406,1.4959,0.31348,-0.91284,6.3489,0
301.185628218,128.02,54.234,-0.10689,2.9229,1.2723,0.21709,-1.8344,12.801,0
1284.69662345,129.73,53.193,-0.13935,2.9392,1.2516,0.23377,-0.82028,10.795,0
285.636892472,144.13,60.161,-0.27249,2.6504,1.0492,0.15652,-2.9002,21.124,0
321.53537189,106.44,52.143,0.30221,2.867,1.1828,0.20059,-1.7362,13.402,0
1134.62573792,156.59,51.669,-0.63512,3.4357,1.1435,0.17508,-2.6646,19.259,0
4618.27241116,120.71,58.702,-0.035119,2.3321,1.2255,0.18755,-2.5542,19.597,0
75.5442689211,134.09,48.665,-0.19397,3.4797,1.0559,0.16684,-2.4352,17.058,0
391.986038534,118.22,56.778,0.061803,2.4204,1.051,0.18049,-1.9643,12.698,0
406.007680233,107.29,52.366,-0.10308,2.6973,0.94051,0.17369,-1.2445,10.158,0
371.51797901,130.4,46.225,-0.54576,3.7241,1.2315,0.19743,-1.991,16.552,0
457.167090589,121.62,51.149,-0.18558,3.3331,1.009,0.16604,-2.089,14.715,0
931.016653162,113.62,52.57,-0.10882,2.5286,1.3812,0.21937,-2.2872,16.845,0
77.562464736,136.99,58.384,-0.12488,2.709,1.1361,0.15304,-4.001,31.246,0
1512.97749636,120.74,51.462,-0.096466,2.6162,1.4835,0.28683,-1.4316,8.6053,0
1000.08133491,106.89,54.272,0.33949,2.7584,1.5484,0.35683,-0.38912,5.1766,0
472.39582612,145.51,55.975,-0.24248,2.7155,2.5199,0.33331,-4.2439,33.488,0
320.077013822,125.67,56.554,-0.00096,2.8912,1.1176,0.169,-2.755,20.38,0
722.087970895,109.74,52.219,-0.061755,2.6707,1.2017,0.20001,-2.2938,14.505,0
463.532571523,123.06,51.273,-0.016869,2.9241,1.0892,0.15469,-3.4252,25.518,0
224.441849818,101.88,52.266,-0.004641,2.7557,1.1207,0.17935,-2.3749,16.354,0
343.977284139,128.68,51.576,-0.045827,2.8401,1.0247,0.18524,-1.5486,10.66,0
349.200226918,112.7,59.373,0.14509,2.3643,1.1127,0.1942,-1.4095,12.327,0
106.946871641,130.1,48.555,-0.02052,3.1078,1.2135,0.17941,-3.0282,22.031,0
292.265895645,129.51,57.949,-0.010738,2.6299,1.0915,0.16191,-2.8894,21.525,0
850.074045719,122.07,57.785,-0.082322,2.7712,1.2025,0.16565,-3.6797,28.586,0
373.92039267,131.51,49.95,-0.055331,3.0198,1.0107,0.16951,-1.9623,13.767,0
250.34487763,127.42,64.282,0.061868,2.369,1.2218,0.17332,-3.1497,26.051,0
805.328319137,97.516,49.61,0.16646,3.0493,1.4002,0.29896,-0.8515,6.3851,0
2014.18392192,113.29,51.612,0.079715,2.8955,1.2703,0.21363,-1.7428,13.91,0
1166.82454225,108.02,60.045,0.31878,2.6229,1.1764,0.18793,-2.3818,16.522,0
594.096778387,130.09,57.442,-0.034102,2.3926,1.6544,0.24793,-2.9796,20.797,0
1345.13125077,133.75,48.292,-0.031734,3.514,1.0603,0.18569,-1.5854,12.084,0
297.432189078,142.7,41.272,-0.47138,5.0342,1.122,0.16907,-2.7315,20.389,0
368.160050727,149.81,50.847,-0.46212,3.1758,1.225,0.24912,-1.0085,7.2746,0
461.445697823,146.13,54.752,-0.19082,2.8024,1.1143,0.21551,-1.1495,8.5136,0
299.071812694,117.42,51.855,-0.17985,2.6986,0.94723,0.15724,-1.9,14.407,0
250.216475681,126.37,57.21,-0.20201,2.4588,1.1718,0.22188,-1.4406,9.1453,0
462.082560685,125.8,57.036,-0.13174,2.6803,1.0303,0.16883,-2.2526,14.844,0
271.272886014,134.56,53.832,-0.30923,2.8006,1.0557,0.15274,-3.1328,23.942,0
353.387922575,145.76,53.968,-0.4529,3.2371,1.1582,0.171,-2.9026,22.045,0
413.532821891,132.27,54.43,0.05871,2.9396,1.195,0.1878,-2.5559,17.47,0
2131.80437651,119.9,54.085,-0.22123,2.7753,1.2866,0.22264,-1.4252,12.942,0
560.802660319,120.56,67.815,0.1643,1.9877,2.6145,0.31348,-5.8116,49.077,0
247.400804712,135.55,54.183,-0.16269,2.6845,1.1747,0.20788,-1.4969,11.645,0
307.364004224,122.8,58.675,0.03639,2.2238,1.1793,0.18169,-2.4676,19.037,0
99.6474140588,139.87,46.909,-0.35912,3.5451,1.1324,0.17242,-2.5776,19.576,0
483.442683969,139.1,62.078,-0.11271,2.3807,1.3082,0.18433,-3.4969,26.378,0
1032.86262885,121,53.372,0.018858,2.6319,1.4558,0.27448,-1.3117,9.3047,0
402.673144336,104.32,49.625,0.1927,3.1824,0.96723,0.15581,-1.9002,16.632,0
445.841082455,134.63,40.19,-0.30954,5.0185,1.2813,0.19477,-2.5323,19.837,0
359.782718438,138.3,51.566,-0.59003,3.5887,1.0542,0.201,-1.3908,8.8469,0
372.240890549,103.7,52.627,0.20765,2.8127,1.0179,0.18026,-1.4973,11.373,0
284.819054145,134.58,63.395,-0.18464,2.4747,1.113,0.17542,-2.2202,17.401,0
2024.47339711,120.85,47.805,0.042463,3.2022,1.4296,0.22606,-2.2167,17.458,0
979.765874352,114.44,46.319,0.06321,3.6799,1.3837,0.21253,-2.3631,19.333,0
354.70716613,128.76,49.507,-0.10132,2.8817,1.0343,0.24558,-0.37605,4.479,0
321.854103448,120.85,49.479,-0.28439,3.0284,1.0132,0.16226,-2.3075,16.344,0
999.345113697,122.36,53.297,-0.16416,2.6949,0.96538,0.16722,-1.5995,12.564,0
803.519707804,131.13,57.046,-0.099804,2.3674,1.4927,0.2871,-0.9461,8.7619,0
382.162524622,144.37,54.353,-0.35507,2.9835,1.2991,0.19792,-2.6522,19.544,0
333.456534331,128.88,49.821,-0.21894,2.928,1.1435,0.1821,-2.1801,16.767,0
391.618484118,138.78,57.105,-0.064266,2.4918,1.2773,0.16776,-4.3666,34.518,0
1641.65624591,121.82,57.826,0.088872,2.3506,1.1901,0.21327,-1.2131,11.663,0
182.396292682,111.71,40.324,0.15758,4.5068,0.92268,0.15137,-2.1611,15.434,0
442.712382063,131.58,54.58,-0.015954,2.5805,1.0797,0.16832,-2.6278,18.11,0
225.187182235,133.35,51.278,-0.25193,2.9545,1.0447,0.19275,-1.4692,10.06,0
766.052239566,116.29,56.417,0.27706,2.6515,1.3819,0.27768,-0.95264,7.977,0
1053.91385822,142.35,53.839,-0.13762,2.848,1.3205,0.22969,-1.6962,12.223,0
1941.65930077,113.89,54.469,0.067664,2.5024,1.1216,0.20952,-1.3686,9.4071,0
119.107316844,104.01,50.988,0.38959,2.9593,1.0886,0.17021,-2.7862,17.776,0
403.421099576,114.89,47.656,-0.24989,2.9835,1.0135,0.14424,-3.2564,25.35,0
202.405618491,124.52,48.24,-0.025679,3.2052,0.9517,0.14805,-2.52,18.314,0
442.829274785,98.398,47.988,0.40508,3.3785,0.98936,0.16249,-2.2082,14.928,0
392.315386483,112.43,48.925,0.31696,3.1933,1.0424,0.19288,-1.2574,9.9758,0
480.239002139,127.27,46.03,-0.24006,3.5847,1.0408,0.15866,-2.5611,19.666,0
408.131170233,145.62,58.169,-0.32387,2.7204,0.95972,0.173,-1.4534,10.725,0
330.79366654,128.58,59.564,-0.17475,2.5166,1.2473,0.20731,-2.3877,14.382,0
813.568733954,117.5,55.326,0.05398,2.4507,1.0987,0.21061,-1.0653,8.9508,0
3603.34948215,117.56,53.733,0.10068,2.9048,1.6688,0.3401,-1.027,7.3173,0
400.027998024,127.42,59.59,-0.047734,2.6269,1.1922,0.16485,-3.7526,28.295,0
769.58050775,106.98,48.73,0.44259,3.6131,1.3086,0.30356,-0.31093,5.3478,0
915.334852609,110.68,47.682,0.018006,2.9868,1.1848,0.18418,-2.4809,18.356,0
330.839761707,138.88,43.818,-0.12994,4.2066,0.94269,0.159,-1.9948,13.722,0
596.218035851,105.43,60.179,0.60581,2.8968,1.7099,0.26178,-2.3656,19.528,0
198.044898381,146.78,55.343,-0.57059,3.031,1.1024,0.18977,-1.5592,12.695,0
323.172674126,118.86,54.511,0.083597,2.6686,1.1948,0.23398,-1.113,8.1568,0
393.89460627,131.55,53.723,0.005349,2.6801,1.3312,0.24005,-1.4417,11.034,0
1680.51525104,120.26,47.262,0.060604,3.1473,1.2717,0.2259,-1.8147,11.592,0
797.17615651,127.59,56.89,-0.36752,2.297,1.0366,0.17867,-1.8672,12.5,0
3552.68473143,109.94,47.167,0.24166,3.6283,1.2146,0.23686,-0.90348,8.6872,0
1037.24442603,104.26,55.844,0.048763,2.6455,1.5397,0.28442,-1.4651,9.57,0
340.298462752,144.21,48.921,-0.36794,3.5864,1.0499,0.18019,-1.5515,13.108,0
408.052471689,117.29,55.977,0.046162,2.3507,1.0062,0.17287,-1.7075,12.774,0
346.490080721,133.75,55.055,-0.17106,2.7967,1.0616,0.1675,-2.2464,17.41,0
912.728787066,115.52,55.299,-0.21433,2.4981,1.3788,0.35069,-0.64936,3.927,0
173.478850498,133.01,51.233,-0.3134,3.0646,1.0457,0.157,-2.7926,20.727,0
302.22514449,116.5,51.678,-0.013669,2.6624,1.1792,0.2016,-1.8608,12.809,0
369.422665154,133.21,46.937,-0.2194,3.2811,1.0561,0.1629,-2.5133,18.978,0
284.940509205,146.35,51.629,-0.363,3.3402,1.3107,0.22877,-1.3749,12.597,0
215.050596711,115.92,49.135,0.2255,3.313,1.0482,0.17415,-1.8564,14.739,0
445.211037228,113.69,53.561,0.090488,2.7914,1.0521,0.19569,-1.3003,9.7097,0
268.269197461,135.38,55.623,-0.19649,2.8404,1.0232,0.17075,-1.8891,14.123,0
675.754598083,132.91,52.982,-0.19737,2.9013,1.3855,0.25079,-1.7086,10.605,0
2671.67293793,140.95,60.505,-0.2719,2.3785,1.1885,0.20906,-1.4304,12.41,0
897.260587003,111.83,58.239,0.24748,2.5214,1.096,0.15092,-3.6073,28.792,0
400.268924046,141.1,62.931,-0.12593,2.4907,1.0284,0.16216,-2.2631,17.476,0
150.083322719,134.86,57.217,0.070119,2.5435,0.99406,0.16464,-1.8985,14.872,0
275.898287892,125.05,56.989,-0.20637,2.5556,1.2675,0.18089,-3.3725,24.903,0
594.085708808,136.8,52.217,-0.15746,2.8336,1.8167,0.41113,-0.91428,5.0927,0
1620.22557233,131.89,56.208,-0.090342,2.5336,1.0008,0.18306,-1.5565,10.26,0
1000.04374826,136,52.238,-0.12803,2.5804,1.3685,0.31997,-0.47425,5.0797,0
472.646002976,117.85,51.659,0.066276,2.7131,1.1375,0.19009,-1.974,14.138,0
166.3887726,135.31,52.071,-0.37412,2.8939,1.235,0.18625,-2.8165,20.343,0
579.688462132,107.67,46.137,0.4532,3.5191,0.99457,0.16867,-1.8411,13.438,0
651.950998856,139.6,58.721,-0.28682,2.354,1.1343,0.18225,-2.3574,16.116,0
155.462470655,129.5,44.714,-0.41508,3.7019,1.0475,0.20793,-0.89237,8.0985,0
156.469778799,120.35,52.458,0.001584,2.6536,1.2905,0.16294,-4.907,40.115,0
148.160244842,123.57,63.863,0.15427,2.2477,2.042,0.24524,-5.7032,48.779,0
2381.11723031,131.43,54.415,-0.005811,2.7312,1.3727,0.37487,0.15983,3.7933,0
3602.18727994,133.08,56.23,-0.095444,2.4471,1.3749,0.22436,-1.8209,15.92,0
262.890443047,103.26,49.752,0.27028,3.0385,1.0363,0.16992,-1.9378,15.367,0
3044.39583782,129.15,54.387,-0.29946,2.5777,1.6741,0.30179,-1.7552,10.72,0
394.351917558,118.47,44.474,0.0734,3.7157,1.1104,0.21863,-1.3539,8.0097,0
815.230772518,136.45,58.042,-0.13363,2.6016,1.2931,0.20135,-2.4987,18.377,0
325.390956313,145.51,50.396,-0.44625,3.4692,1.5882,0.22853,-3.2062,24.277,0
2000.59489332,126.29,49.104,-0.38831,3.0911,1.3198,0.22718,-1.621,13.072,0
399.495173234,122.46,50.142,-0.089012,2.604,1.1608,0.18993,-2.4117,15.232,0
259.208256745,145.04,51.394,-0.30994,3.1498,1.017,0.15972,-2.2112,18.017,0
199.404632876,120.76,54.485,-0.1337,2.5131,0.97897,0.14505,-2.7709,22.079,0
260.709470088,123.15,56.654,-0.032996,2.7381,1.0189,0.18912,-0.94167,10.583,0
442.429460339,130.79,58.475,-0.10935,2.4131,1.0489,0.18385,-1.6675,11.901,0
235.83022213,99.488,53.949,0.25735,2.4809,1.0272,0.17715,-1.7301,12.981,0
470.288541804,143.2,45.628,-0.35785,3.8411,0.99779,0.18172,-1.4979,10.458,0
778.715859684,126.52,51.794,-0.13976,3.1159,1.1946,0.1947,-2.0731,15.372,0
170.344910667,135.85,46.388,-0.35568,3.7301,1.0445,0.22731,-0.53293,6.5143,0
596.426948985,102.26,53.301,0.39315,2.8743,1.8372,0.28629,-2.6086,18.035,0
406.110875756,115.7,50.549,0.24303,3.0323,1.181,0.16921,-3.3386,24.662,0
722.99082974,106.84,50.22,0.065396,3.0939,1.1729,0.21628,-1.4926,10.436,0
506.441387103,140.92,52.602,-0.28192,2.7619,1.1292,0.25886,-0.25969,5.5925,0
819.940973075,133.89,56.72,-0.13102,2.6048,1.5196,0.30309,-0.96168,7.748,0
451.359953855,127.55,42.973,-0.013435,3.6894,1.1215,0.17883,-2.2095,16.683,0
1312.12173997,116.59,51.133,0.10445,2.6888,1.1486,0.15965,-3.5617,27.65,0
618.615468553,129.54,56.818,-0.011201,2.7511,1.6742,0.41784,-0.43293,3.949,0
377.971938247,146.54,54.642,-0.38108,2.924,1.0561,0.1523,-3.352,24.061,0
419.73389169,120.82,61.932,-0.013811,2.2965,1.1091,0.20518,-1.4234,9.8556,0
431.83869135,98.054,53.421,0.64045,3.278,1.0865,0.20068,-1.6153,9.9357,0
330.932905045,127.41,43.685,-0.31047,3.7736,1.055,0.16427,-2.3447,18.402,0
479.270670774,135.14,49.801,-0.16982,2.9761,1.0569,0.18836,-1.5566,11.058,0
355.713131928,140.72,51.629,-0.24768,3.002,1.0174,0.16152,-2.1663,17.101,0
260.769646673,134.87,49.881,-0.19267,3.1419,1.1128,0.17397,-2.3008,18.002,0
401.411663216,130.51,45.288,-0.074031,3.634,1.1044,0.20926,-1.0149,9.5063,0
333.078492702,118.48,57.04,-0.030797,2.5854,1.0024,0.16833,-1.6746,14.27,0
78.0529533714,119.94,61.392,-0.059812,2.399,1.0508,0.23506,-0.28045,5.9094,0
447.415905555,141.68,47.697,-0.34303,3.2928,0.97672,0.18556,-1.4265,9.2254,0
400.729368354,112.69,46.353,0.11192,3.2593,1.2968,0.19735,-2.5497,19.735,0
172.245399439,134.88,51.073,0.04373,3.0768,1.0072,0.16393,-2.2432,15.207,0
1998.42346879,122.66,52.918,0.000789,2.9106,1.4389,0.28437,-1.0532,7.9956,0
160.208902698,120.9,49.168,0.16577,3.3857,1.1051,0.17371,-2.427,17.507,0
223.464907156,107.95,59.7,0.3794,2.67,1.0309,0.18048,-1.8655,11.975,0
1000.07526182,81.204,47.144,1.0436,5.3403,1.3897,0.3229,-0.51935,4.6937,0
422.025551348,95.574,51.261,0.28047,2.986,1.0756,0.17122,-2.308,16.838,0
2686.47439356,128.27,60.231,-0.10596,2.477,1.299,0.24893,-1.0607,9.3827,0
688.55280745,136.83,59.135,-0.2698,2.5369,1.1786,0.18928,-2.1457,16.537,0
1537.28075699,140.73,47.305,-0.41335,3.2583,1.3242,0.2238,-1.7633,14.022,0
843.909422846,144.17,48.981,-0.43549,3.2442,1.3505,0.22585,-2.0934,14.091,0
1193.79878669,129.02,54.844,-0.28098,2.6515,1.1069,0.16586,-2.646,20.97,0
245.39038159,112.49,52.287,0.18199,2.8584,0.99824,0.15307,-2.6308,19.404,0
317.469154633,105.57,53.43,0.39066,2.8305,1.0102,0.1702,-2.0485,13.499,0
384.726239995,129.4,45.722,-0.11374,4.0858,1.0378,0.16698,-2.0902,16.101,0
571.157196078,130.21,53.635,-0.21097,2.8356,1.1709,0.17476,-2.6972,21.443,0
380.594798523,142.14,47.39,-0.33373,3.534,1.1202,0.15285,-3.838,29.687,0
203.498497687,121.98,56.296,-0.16086,2.4758,0.97715,0.15949,-2.1219,15.337,0
73.0462365377,130.1,61.516,-0.036834,2.3554,1.0415,0.24298,-0.020665,5.5591,0
1362.36441819,108.51,54.023,0.25022,2.8084,1.3898,0.2143,-2.5102,18.776,0
300.956944625,126.5,59.45,-0.095171,2.6576,0.93861,0.16156,-1.685,12.766,0
865.002406464,129.71,48.888,-0.41596,3.3056,1.367,0.21774,-2.3894,16.729,0
107.456093747,140.08,57.749,-0.26165,2.6543,0.90502,0.1669,-1.5791,9.7561,0
457.268307803,102.5,56.654,0.2056,2.5515,0.97063,0.18105,-1.2517,9.6294,0
356.38774153,129.82,55.829,0.10649,2.6863,1.247,0.18445,-3.1383,22.172,0
452.090066934,103.17,50.006,0.39475,3.4277,1.0822,0.16767,-2.5778,18.396,0
321.124767802,133.19,58.77,-0.17008,2.3385,1.0483,0.16466,-2.4799,17.662,0
4114.99727487,117.15,51.449,-0.21148,3.2806,1.8007,0.32493,-1.5378,11.129,0
447.344670539,127.98,65.503,-0.15341,2.2674,1.0148,0.16508,-2.0985,15.499,0
225.236478372,133.03,56.436,-0.35255,2.6775,1.2207,0.17244,-3.4868,26.033,0
273.385250976,127.43,53.97,-0.10204,2.8563,1.0657,0.18023,-1.8659,13.634,0
437.063883887,165.08,45.079,-0.76721,4.9912,1.1217,0.17965,-2.3435,16.282,0
424.472320939,99.934,42.324,0.18751,3.8135,1.0162,0.18341,-1.4189,10.693,0
450.054714414,119.82,42.236,-0.33879,3.7773,1.1706,0.17869,-2.5905,19.8,0
1632.08387715,130.35,55.514,0.050279,2.6563,1.1386,0.16604,-3.0415,23.259,0
251.488166687,94.637,46.073,0.47067,3.4809,1.0075,0.1617,-2.1817,16.502,0
264.432095853,103.49,49.114,0.22074,3.1156,1.1166,0.16427,-3.235,22.347,0
313.489105548,141.19,55.755,-0.13963,2.8337,1.0715,0.16012,-2.6653,21.367,0
449.28821037,142.6,55.711,-0.256,2.8571,1.167,0.17428,-2.6378,21.325,0
611.763972633,133.11,64.95,-0.052025,2.2664,1.1157,0.20159,-1.0617,11.574,0
472.269633311,125.21,47.734,-0.019383,3.074,1.1124,0.19503,-1.7135,11.9,0
386.762668171,115.4,50.45,0.13234,2.886,1.1659,0.20074,-1.8601,12.709,0
352.523206033,129.39,57.778,-0.17114,2.3485,1.1486,0.16581,-3.3447,24.052,0
704.446716754,143.16,51.707,-0.47324,3.2213,1.262,0.20103,-2.373,16.438,0
121.893607949,132.32,49.739,-0.10077,3.0016,0.89817,0.14461,-2.2681,15.976,0
1796.01332164,121.49,63.057,0.034757,2.172,1.9244,0.36599,-1.1573,9.0184,0
447.359702611,127.32,54.43,-0.25809,2.9081,0.84922,0.13427,-2.4027,17.035,0
322.11901591,148.23,49.063,-0.46447,3.8311,1.1344,0.18264,-2.2835,16.198,0
414.415347284,136.92,57.166,-0.19958,2.6351,1.0475,0.16809,-2.259,16.166,0
408.182246084,130.83,54.707,-0.12298,2.302,1.278,0.25463,-0.9693,7.7235,0
215.862949953,111.97,56.29,0.36593,2.7957,1.2529,0.2189,-1.6748,11.703,0
817.760823879,113.04,41.176,-0.067305,3.9331,1.3134,0.24291,-1.5715,10.085,0
441.179473321,110.44,48.265,0.097796,3.1143,1.0343,0.1829,-1.4946,11.662,0
346.313751468,127.59,46.594,-0.019227,3.5839,1.0377,0.17076,-2.2314,14.778,0
856.492074258,124.74,54.273,-0.10829,2.7489,1.1156,0.17598,-2.2841,17.499,0
380.485706576,120.42,57.822,-0.19531,2.7563,1.0249,0.19519,-1.0409,9.6365,0
190.465574797,136.73,50.728,-0.13136,3.2796,1.034,0.16224,-2.5083,17.655,0
336.000237527,109.48,54.351,0.20268,2.5204,0.99366,0.15935,-2.1662,16.367,0
327.450464834,117.97,47.561,0.023898,3.3169,1.2098,0.16318,-3.9932,31.093,0
357.474799846,114.08,48.186,0.11314,3.3365,0.99586,0.17413,-1.828,11.973,0
198.493171726,128.74,55.805,-0.018814,2.4951,0.98584,0.16673,-1.8156,13.641,0
483.974716705,146.86,48.806,-0.34316,3.7372,1.1456,0.23132,-0.76989,8.3843,0
295.45475206,140.34,60.329,-0.33587,2.6062,1.0403,0.18232,-1.6928,12.191,0
1317.64165947,121.48,55.838,0.24506,2.7856,1.3496,0.20836,-2.5594,18.565,0
1212.17554813,130.09,52.371,-0.14319,3.0531,1.5194,0.30872,-1.1296,7.0187,0
613.619153514,101.19,50.695,0.28929,3.2198,1.215,0.2298,-0.90311,9.9949,0
478.812991232,109.38,51.845,0.003143,2.8822,1.1152,0.17179,-2.7063,18.786,0
365.957788349,117.72,54.456,-0.050754,2.9239,1.0807,0.19114,-1.6536,11.562,0
600.99909297,123.24,52.117,-0.17257,2.7865,1.0592,0.18969,-1.5901,10.98,0
284.956879048,144.49,60.284,-0.34867,2.3345,1.1994,0.21237,-1.5759,11.656,0
229.886883315,123.59,51.537,0.23412,3.0276,1.1204,0.22524,-1.3245,7.6544,0
2012.70827659,110.81,57.051,0.20986,2.5357,1.2303,0.19969,-2.2654,15.524,0
1440.75515613,106.24,46.254,-0.049319,3.2127,1.3297,0.27318,-0.82055,7.3675,0
336.946923484,105.32,47.615,0.21598,3.4826,1.0028,0.18148,-1.3835,10.86,0
172.244948872,109.92,48.851,0.19026,2.8224,1.0552,0.20191,-1.2656,8.8734,0
213.342372822,127.58,52.124,-0.12657,2.7117,0.90506,0.16396,-1.1766,11.295,0
460.597106065,123.6,45.948,-0.065428,3.477,1.1235,0.19405,-1.7705,12.573,0
293.795803342,130.97,52.14,-0.059899,2.7538,1.2364,0.16907,-3.8237,29.451,0
564.572184491,126.71,47.75,-0.38694,3.3342,1.2563,0.20359,-2.4075,15.781,0
333.352180201,130.2,55.182,-0.004657,2.8604,1.2081,0.17235,-3.3067,25.119,0
463.543062355,124.67,47.794,0.0354,3.6247,1.1536,0.1817,-2.3587,17.601,0
129.336124446,125.73,46.809,-0.026433,3.4436,0.99654,0.16596,-1.9159,14.357,0
310.928243232,120.42,58.515,-0.11198,2.2356,3.2912,0.46182,-3.8488,26.693,0
1635.7158012,105.33,53.796,0.39248,3.2348,1.2257,0.20309,-2.1326,14.326,0
550.403808,123.93,64.912,0.1815,2.0486,2.7553,0.36812,-4.1837,32.101,0
1447.3704016,115.9,51.731,-0.000282,2.7371,1.2856,0.21734,-1.8369,13.513,0
452.103714563,158.72,48.411,-0.58747,4.1297,1.1212,0.16653,-3.0011,21.434,0
322.586759512,125.38,49.066,-0.59951,3.2167,1.3561,0.2123,-2.5309,17.682,0
366.140657918,109.73,56.247,0.15704,2.5937,1.0293,0.1438,-3.5279,27.246,0
450.28841362,102.52,50.785,0.37608,2.9146,1.1798,0.17954,-2.5707,19.913,0
657.794039327,126.33,50.623,-0.12689,3.0079,1.0717,0.17701,-2.0436,14.726,0
374.782663784,134.85,48.664,-0.17021,3.3284,0.96158,0.16356,-1.8663,13.21,0
268.281888202,126.89,48.979,-0.027701,3.0619,0.91986,0.15817,-1.8621,12.596,0
1481.63588006,111.44,55.805,0.36121,2.7576,1.2366,0.25281,-0.7765,7.2009,0
189.307202121,114.69,57.213,0.097649,2.3558,0.91931,0.15554,-1.8491,13.385,0
455.155828963,108.26,43.775,0.15943,3.9055,1.0833,0.15796,-3.0369,23.251,0
363.69014497,128.25,53.674,-0.12802,2.6051,1.1884,0.19353,-2.1181,15.563,0
3000.26983562,124.49,57.528,-0.062836,2.4797,1.1432,0.16884,-2.7748,22.446,0
239.691450435,126.85,51.923,-0.24879,2.7874,1.229,0.1899,-2.3402,18.896,0
496.761262343,142.52,53.987,-0.22121,2.5158,1.2241,0.22491,-1.4502,10.148,0
2537.47105281,138.16,58.222,-0.23048,2.5932,1.2315,0.22139,-1.2992,11.044,0
490.048100697,137.5,57.147,-0.10049,2.5307,0.97436,0.16359,-1.8627,14.305,0
119.222505335,106.13,42.605,0.37494,3.9431,1.1626,0.18822,-2.0026,15.835,0
411.752747136,132.23,55.377,-0.23552,2.5864,1.1141,0.17421,-2.3924,18.151,0
519.117011625,133.24,53.609,-0.040437,2.6012,1.1543,0.21067,-1.5138,10.32,0
289.435496967,122.65,59.146,0.11697,2.2942,1.0347,0.17267,-2.045,14.094,0
385.320102947,119.93,48.602,-0.018902,3.0086,1.0686,0.16075,-2.9025,20.6,0
6785.62523783,119.92,64.638,0.17874,2.234,1.3485,0.22271,-2.1477,14.774,0
459.082406569,139.9,51.793,-0.40448,2.8571,1.1843,0.17076,-3.191,24.051,0
452.646143974,142.2,51.645,-0.2535,3.1803,1.0779,0.20088,-1.3542,9.6115,0
1313.55267866,125.5,48.086,-0.21397,3.2489,1.2153,0.18511,-2.7344,19.524,0
462.118865685,137.58,55.016,-0.25045,2.7445,1.0433,0.15841,-2.7476,20.083,0
2449.20729514,127.21,46.315,-0.50238,3.2362,1.5517,0.31933,-0.92151,7.0692,0
260.299124409,128.61,53.041,-0.042216,3.0069,0.95288,0.15819,-1.9869,14.45,0
382.398790583,150.4,48.419,-0.39423,3.5666,1.2806,0.23379,-1.4983,10.319,0
513.065567276,128.87,56.927,-0.39448,2.6921,1.3332,0.20496,-2.6962,18.992,0
331.439116719,118.32,46.113,-0.12537,3.1904,1.0627,0.15687,-3.029,22.195,0
298.335416013,138.83,51.262,-0.26943,3.2243,0.99931,0.16718,-1.9524,13.935,0
1575.04228947,141.17,58.688,-0.22779,2.6837,1.4075,0.23274,-1.7648,15.397,0
476.650091371,111.34,50.77,0.091665,3.092,1.1387,0.15752,-3.5632,28.372,0
440.446262921,128.73,50.586,-0.049396,2.9678,0.93175,0.15134,-1.7843,16.499,0
397.167998914,127.04,56.699,-0.25893,2.5744,1.1728,0.21564,-1.5433,10.063,0
999.903751557,127.11,54.568,0.046763,2.6768,1.608,0.27102,-1.7041,13.805,0
203.411691997,116.15,50.851,-0.17655,3.0177,0.90957,0.16164,-1.3485,11.685,0
223.616118398,114.18,53.912,0.281,2.795,1.1728,0.19321,-2.0044,15.197,0
407.200504133,134.65,49.587,-0.14798,2.8941,1.0527,0.1739,-2.0272,14.532,0
1971.68621906,135.75,53.416,-0.22709,2.5326,1.3735,0.27438,-0.90764,7.8737,0
435.389973287,100.31,55.255,0.33457,2.906,1.2472,0.20939,-1.9914,13.79,0
442.910446949,113.65,52.615,0.031387,3.066,1.0467,0.16341,-2.4663,17.977,0
489.872352291,133.52,52.827,-0.024513,2.9981,1.192,0.19343,-2.438,15.718,0
349.131636806,120.12,53.132,-0.00056,2.7649,1.0134,0.19768,-1.0146,8.3613,0
1500.43383829,129.54,54.605,0.035193,2.7596,1.1709,0.22303,-1.1232,9.1441,0
211.902817923,136.39,53.055,-0.18358,2.7398,1.1249,0.1687,-2.6961,20.708,0
232.866492015,122.29,58.533,-0.17281,2.4598,1.114,0.16395,-3.048,22.279,0
